zip,price,rent,ROI,median_income,annual_mortgage_interest_cost,cash_flow,ROI_after_interest,z_roi_ai,z_income,z_price,investment_score,state
46221,204251.23823721203,1594.952380952381,0.0937053245630782,65280,13276.330485418785,5863.09808600979,0.0287053245630782,0.7199253540974593,-0.2863539922270413,-0.417262711642707,0.3575090217091587,Indiana
46304,320759.9718,1425.0,0.0533108913311109,91326,20849.398167,-3749.398167,-0.011689108668889,-0.8192278525387914,0.7208883521013009,0.736673656391591,-0.3406821519173236,Indiana
47303,135469.47044998468,1087.2954545454547,0.0963135488107086,47674,8805.515579249004,4242.029875296452,0.0313135488107086,0.8193067884479192,-0.967207432841523,-1.0984973356942875,0.3391906315103602,Indiana
46312,125425.15747158664,1039.4444444444446,0.0994484167672581,42125,8152.635235653132,4320.698097680203,0.0344484167672581,0.9387549817174304,-1.1817965355320694,-1.1979791314640968,0.3544343564919138,Indiana
46268,246285.2565336677,1531.584656084656,0.0746249131259037,68631,16008.541674688402,2370.4741983274707,0.0096249131259037,-0.0070975076622432,-0.1567652225179007,-0.0009455745178786,-0.0503892056829161,Indiana
46528,294148.4820909826,1200.0,0.0489548676152813,81529,19119.65133591387,-4719.65133591387,-0.0160451323847186,-0.9852058681703316,0.3420219907642522,0.4731057259560865,-0.4846174820471074,Indiana
46234,273135.78600447054,2022.111111111111,0.0888398173241794,83190,17753.826090290586,6511.507243042746,0.0238398173241794,0.5345344358573555,0.4062556363885084,0.2649898752107767,0.3361459338030749,Indiana
47712,197192.84215017,989.4444444444443,0.060211786613894,68494,12817.534739761051,-944.2014064277192,-0.0047882133861059,-0.5562823362058379,-0.1620632414525925,-0.4871711184699032,-0.2293259168447161,Indiana
46725,270272.1549276072,1035.0,0.0459536795543244,79526,17567.69007029447,-5147.6900702944695,-0.0190463204456755,-1.0995604427527654,0.2645626336387946,0.2366276405252112,-0.5177369593897866,Indiana
47203,280046.6385950242,1624.5,0.0696098339112375,72112,18203.031508676573,1290.9684913234269,0.0046098339112375,-0.198187582140121,-0.0221491355714614,0.3334369683556544,-0.1724259254126298,Indiana
47404,302202.1246865205,1534.8333333333333,0.0609459646225363,61389,19643.13810462383,-1225.1381046238312,-0.0040540353774636,-0.5283078767115197,-0.4368254643064999,0.5528713435364456,-0.505775846354999,Indiana
47302,95907.63144383764,915.4888888888888,0.1145463244298745,47837,6233.996043849447,4751.870622817218,0.0495463244298745,1.5140320962388425,-0.9609039504593716,-1.490329290428467,0.7668107210673032,Indiana
46214,224993.70841397007,1248.6547008547006,0.0665967795983314,59178,14624.591046908055,359.2653633483533,0.0015967795983314,-0.3129942977300454,-0.5223285290116356,-0.2118232568663079,-0.2708310561952518,Indiana
46806,109733.57598715612,923.2222222222222,0.1009596795420517,47895,7132.682439165148,3945.984227501518,0.0359596795420517,0.9963387812606976,-0.9586609935381152,-1.353393116262926,0.4812497158214995,Indiana
46041,202558.89931524493,895.8333333333333,0.0530709834835231,63157,13166.32845549092,-2416.3284554909205,-0.0119290165164768,-0.8283690857080099,-0.3684539498792362,-0.4340241283140623,-0.4379159021549633,Indiana
46322,258227.5147992686,1636.2063492063492,0.0760355696632054,78062,16784.78846195246,2849.6877285237315,0.0110355696632053,0.0466528821595891,0.2079473072125989,0.1173340231374209,0.06224382861609,Indiana
46321,341688.0435,1888.3333333333333,0.0663178019572698,110187,22209.7228275,450.2771724999984,0.0013178019572698,-0.3236242112221831,1.450274739891244,0.9439513626113128,0.084480043834019,Indiana
47408,329040.50041063986,1801.711111111111,0.0657078180538598,45644,21387.632526691592,232.90080664174093,0.0007078180538598,-0.3468664900663611,-1.0457109250854966,0.8186864190246724,-0.6508838063637641,Indiana
46052,285943.8993049933,1571.7777777777776,0.0659616567416794,68930,18586.353454824563,274.9798785087696,0.0009616567416794,-0.3371944486718873,-0.1452023928721135,0.3918451528489291,-0.2905269727673635,Indiana
46375,344608.83454745915,1448.75,0.0504485035121923,93160,22399.574245584845,-5014.574245584845,-0.0145514964878076,-0.9282937073516404,0.79181219681827,0.972879726262916,-0.4211791398829224,Indiana
46805,173626.35794584584,990.8988095238096,0.0684849112482936,52154,11285.71326647998,605.0724478057364,0.0034849112482936,-0.2410506250239033,-0.7939583465099952,-0.7205804291583606,-0.214596730633278,Indiana
46324,174391.3536790711,1526.25,0.1050224085862922,63052,11335.437989139622,6979.562010860378,0.0400224085862922,1.1511413601266474,-0.3725144753401314,-0.7130036890208159,0.6064170752654474,Indiana
46202,338415.32375819125,1441.2864357864355,0.0511071337945541,63506,21996.996044282438,-4701.558814845208,-0.0138928662054458,-0.9031978505719838,-0.3549575366806418,0.9115373948599448,-0.7403936652621734,Indiana
46580,239927.33081324256,1008.1666666666669,0.0504236010086611,71687,15595.276502860766,-3497.2765028607646,-0.0145763989913388,-0.929242569981873,-0.0385845957703228,-0.0639163191969068,-0.463413399882652,Indiana
46323,177791.57284635818,1597.7222222222224,0.1078378820757442,59688,11556.45223501328,7616.214431653387,0.0428378820757442,1.2584196334620943,-0.5026059767730019,-0.6793269298935237,0.6142934096778515,Indiana
46208,172431.78465265172,1359.2991452991455,0.0945973491862186,60062,11208.066002422362,5103.523741167384,0.0295973491862186,0.7539142592324978,-0.4881427717980038,-0.7324118303344477,0.3769966641437373,Indiana
46619,127544.20798608396,1216.6666666666667,0.1144701137788473,48081,8290.373519095458,6309.626480904542,0.0494701137788473,1.5111282340349894,-0.9514680627216722,-1.1769914391288911,0.7055219860267713,Indiana
47803,170790.16439043393,1413.5555555555557,0.0993187560138958,60565,11101.360685378206,5861.305981288462,0.0343187560138958,0.9338145048164054,-0.468690921256763,-0.7486709146549742,0.4760341589621686,Indiana
46256,333448.0444444645,1279.6274509803925,0.0460507406404123,93847,21674.122888890197,-6318.593477125483,-0.0189492593595876,-1.0958621142966192,0.8183796348338414,0.8623400164745316,-0.4748851699930635,Indiana
46240,354324.51119847334,1576.5185185185185,0.0533923610258655,75156,23031.09322790077,-4112.871005678546,-0.0116076389741344,-0.8161236044557657,0.0955674311234427,1.0691066123068285,-0.5932128953522158,Indiana
46135,233274.9040936108,1175.0,0.06044370719939,73677,15162.8687660847,-1062.8687660847008,-0.0045562928006099,-0.5474454424982026,0.0383720296314048,-0.1298038873879154,-0.2362503348820967,Indiana
