state,zip,price,rent,ROI,median_income,annual_mortgage_interest_cost,cash_flow,ROI_after_interest,z_roi_ai,z_income,z_price,investment_score
AL,35803,309625.8488809642,1527.4722222222224,5.919940706795936,100846.0,20125.680177262675,-1796.013510596007,-0.005800592932040649,-0.5635418970959089,1.1752776534586378,0.4921657215525529,-0.027620796820873705
AL,35160,139644.00133059887,940.0,8.077683174728909,52838.0,9076.860086488927,2203.1399135110732,0.015776831747289097,-0.13088109361962436,-0.6813357412168957,-0.8361776863728358,-0.10260573190031369
AL,35007,283677.1191705663,1637.5,6.926889294932899,88505.0,18439.01274608681,1210.9872539131902,0.00426889294932899,-0.36163310043585156,0.698014157714371,0.2893862803852737,-0.029289558980669206
AL,36832,363978.24897962966,1527.655677655678,5.036528469286112,42717.0,23658.58618367593,-5326.718051807795,-0.014634715307138887,-0.7406797410054885,-1.0727451764675013,0.9169090304202433,-0.8755452295270433
AL,35801,380577.4132,1353.1944444444443,4.266762232891579,105585.0,24737.531858000002,-8499.19852466667,-0.022332377671084213,-0.8950298005130161,1.3585490015124486,1.0466251776851254,-0.24927523533979856
AL,36605,86732.51607402346,1128.888888888889,15.618901975707722,43538.0,5637.613544811525,7909.053121855143,0.09118901975707723,1.381250142666219,-1.0409946432849355,-1.2496607944634697,0.6282588372403228
AL,35022,274155.2354162622,1880.8333333333333,8.232562097795054,81846.0,17820.09030205704,4749.90969794296,0.017325620977950536,-0.09982546937752827,0.44049064923361003,0.21497638486796514,0.03923918310772582
AL,35023,167578.0741844635,1247.142857142857,8.930592118656646,69863.0,10892.574821990129,4073.1394637241574,0.02430592118656646,0.04014036721549996,-0.022927912431048324,-0.617883544576641,0.13676851879376367
AL,35611,243513.65367687607,1208.4166666666667,5.954902232809382,57377.0,15828.387488996945,-1327.3874889969447,-0.005450977671906176,-0.5565315693294883,-0.5057989932075587,-0.02447590782382012,-0.42511030106224773
AL,35020,64578.629235286906,1146.6666666666667,21.307358429468323,35362.0,4197.610900293649,9562.38909970635,0.14807358429468323,2.521873815973078,-1.3571850931030318,-1.4227849837004485,1.1383383767957191
AL,35404,157288.2116856219,1443.7083333333333,11.014493593853782,48932.0,10223.733759565424,7100.766240434576,0.045144935938537814,0.4579949073302537,-0.8323924800854724,-0.6982949015290059,0.11893868994528634
AL,36109,148534.5767015236,1294.2380952380952,10.45605507333555,59193.0,9654.747485599033,5876.109657258108,0.0395605507333555,0.3460193298133586,-0.435568824803735,-0.7667012254634881,0.1956792625582564
AL,35806,356485.1833334361,1332.155919076972,4.484301669831641,86768.0,23171.536916673347,-7185.665887749685,-0.02015698330168359,-0.8514097721857108,0.6308391563281146,0.8583535758248679,-0.4081238543593946
AL,35211,76513.36383202819,1307.1984126984128,20.50149172217507,34884.0,4973.368649081833,10713.012303299121,0.14001491722175072,2.3602850525993406,-1.3756707872093246,-1.3295195776857092,1.0333452056740149
AL,36801,287004.8129807626,1418.3650793650795,5.930346873145224,62414.0,18655.312843749572,-1634.9318913686184,-0.005696531268547767,-0.5614552994779345,-0.3110030910874816,0.3153909402949658,-0.4371067651242049
AL,36609,195417.94973391472,1028.6507936507935,6.3166201163286795,49830.0,12702.166732704458,-358.35720889493496,-0.0018337988367132182,-0.48400152812159525,-0.7976641258857843,-0.40032551884322054,-0.40123489805788876
AL,35802,346905.70534656924,1381.834595959596,4.7799776411717465,76324.0,22548.870847527003,-5966.855696011851,-0.017200223588282534,-0.7921221578249527,0.2269383420056835,0.7834936033125055,-0.4846782969732724
AL,35080,330625.24041788775,1859.375,6.748577323315826,118344.0,21490.640627162706,821.8593728372944,0.0024857732331582433,-0.3973874140556734,1.851977811349666,0.6562679696484944,0.22564604244736422
AL,35055,241429.6583012692,1502.5,7.468013717478394,58405.0,15692.927789582498,2337.072210417502,0.009680137174783948,-0.25312926788003465,-0.4660431489789625,-0.04076153807921637,-0.25822527101786275
AL,36265,202381.1261250781,986.1111111111112,5.847053803831465,55294.0,13154.773198130077,-1321.4398647967428,-0.006529461961685351,-0.5781568506726973,-0.5863548526707552,-0.34591094698911146,-0.3958026917397529
